Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region,ï»¿Row ID
,CA-2015-145317,SM-20320,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Technology,Machines,22638.48,6,-1811.0784,0.5,South,2698
,CA-2015-145317,SM-20320,OFF-PA-10001804,Xerox 195,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Office Supplies,Paper,21.376,4,7.4816,0.2,South,2699
,CA-2015-145317,SM-20320,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Office Supplies,Art,8.016,3,1.002,0.2,South,2700
,CA-2015-145317,SM-20320,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Furniture,Furnishings,30.768,2,8.0766,0.2,South,2701
,CA-2015-145317,SM-20320,OFF-FA-10003112,Staples,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Office Supplies,Fasteners,18.936,3,5.9175,0.2,South,2702
,CA-2015-145317,SM-20320,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Furniture,Furnishings,122.352,3,15.294,0.2,South,2703
,CA-2015-110100,LC-16885,TEC-PH-10004531,AT&T CL2909,Lena Creighton,United States,North Carolina,Wilmington,28403,25-04-2015,29-04-2015,Standard Class,Consumer,Technology,Phones,302.376,3,37.797,0.2,South,2714
,CA-2015-121286,ON-18715,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Odella Nelson,United States,North Carolina,Cary,27511,04-11-2015,08-11-2015,Second Class,Corporate,Office Supplies,Fasteners,8.376,3,2.7222,0.2,South,2721
,CA-2015-121286,ON-18715,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Odella Nelson,United States,North Carolina,Cary,27511,04-11-2015,08-11-2015,Second Class,Corporate,Office Supplies,Appliances,58.24,5,5.096,0.2,South,2722
,US-2015-125521,CK-12325,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Christine Kargatis,United States,Virginia,Chesapeake,23320,14-03-2015,19-03-2015,Standard Class,Home Office,Furniture,Chairs,1139.92,4,284.98,0,South,2841
,CA-2015-142727,HG-14845,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Harry Greene,United States,Louisiana,Lake Charles,70601,29-04-2015,01-05-2015,Second Class,Consumer,Furniture,Chairs,51.96,2,12.99,0,South,2891
,CA-2015-142727,HG-14845,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Harry Greene,United States,Louisiana,Lake Charles,70601,29-04-2015,01-05-2015,Second Class,Consumer,Office Supplies,Binders,17.94,3,8.6112,0,South,2892
,CA-2015-109232,ND-18370,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Natalie DeCherney,United States,South Carolina,Mount Pleasant,29464,13-01-2015,16-01-2015,Second Class,Consumer,Furniture,Chairs,545.94,6,87.3504,0,South,2979
,CA-2015-131527,TB-21280,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Toby Braunhardt,United States,North Carolina,Jacksonville,28540,01-12-2015,07-12-2015,Standard Class,Consumer,Technology,Phones,95.968,4,9.5968,0.2,South,3199
,CA-2015-143840,EH-14185,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Evan Henry,United States,Alabama,Decatur,35601,22-05-2015,29-05-2015,Standard Class,Consumer,Technology,Phones,135.98,2,33.995,0,South,3268
,CA-2015-143840,EH-14185,TEC-PH-10003171,Plantronics Encore H101 Dual EarpiecesÂ Headset,Evan Henry,United States,Alabama,Decatur,35601,22-05-2015,29-05-2015,Standard Class,Consumer,Technology,Phones,44.95,1,12.586,0,South,3269
,CA-2015-102988,GM-14695,OFF-AR-10004757,Crayola Colored Pencils,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Art,22.96,7,7.5768,0,South,3277
,CA-2015-102988,GM-14695,TEC-PH-10001615,AT&T CL82213,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Technology,Phones,28.99,1,8.4071,0,South,3278
,CA-2015-102988,GM-14695,OFF-PA-10003349,Xerox 1957,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Paper,12.96,2,6.3504,0,South,3279
,CA-2015-102988,GM-14695,OFF-AR-10000127,Newell 321,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Art,22.96,7,6.6584,0,South,3280
,CA-2015-102988,GM-14695,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Supplies,4164.05,5,83.281,0,South,3281
,US-2015-117170,KT-16465,TEC-AC-10001109,Logitech Trackman Marble Mouse,Kean Takahito,United States,North Carolina,Raleigh,27604,17-09-2015,24-09-2015,Standard Class,Consumer,Technology,Accessories,47.984,2,13.1956,0.2,South,3282
,US-2015-117170,KT-16465,OFF-PA-10000682,Xerox 1924,Kean Takahito,United States,North Carolina,Raleigh,27604,17-09-2015,24-09-2015,Standard Class,Consumer,Office Supplies,Paper,4.624,1,1.6762,0.2,South,3283
,CA-2015-134551,TS-21505,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Tony Sayre,United States,Tennessee,Columbia,38401,20-12-2015,25-12-2015,Standard Class,Consumer,Office Supplies,Appliances,43.512,7,3.8073,0.2,South,3320
,CA-2015-134551,TS-21505,FUR-CH-10004287,SAFCO Arco Folding Chair,Tony Sayre,United States,Tennessee,Columbia,38401,20-12-2015,25-12-2015,Standard Class,Consumer,Furniture,Chairs,662.88,3,74.574,0.2,South,3321
,CA-2015-134551,TS-21505,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Tony Sayre,United States,Tennessee,Columbia,38401,20-12-2015,25-12-2015,Standard Class,Consumer,Office Supplies,Paper,25.92,5,9.072,0.2,South,3322
,CA-2015-102274,DH-13075,TEC-PH-10002923,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Technology,Phones,36.99,1,9.9873,0,South,3399
,CA-2015-102274,DH-13075,OFF-PA-10004359,Multicolor Computer Printout Paper,Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Office Supplies,Paper,629.1,6,301.968,0,South,3400
,CA-2015-102274,DH-13075,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Office Supplies,Storage,193.95,3,9.6975,0,South,3401
,CA-2015-102274,DH-13075,OFF-AR-10002833,Newell 322,Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Office Supplies,Art,5.46,3,1.4742,0,South,3402
,CA-2015-157609,KN-16705,TEC-PH-10002415,Polycom VoiceStation 500 ConferenceÂ phone,Kristina Nunn,United States,North Carolina,Raleigh,27604,16-03-2015,21-03-2015,Second Class,Home Office,Technology,Phones,471.92,2,29.495,0.2,South,3453
,CA-2015-124023,PJ-19015,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Pauline Johnson,United States,Alabama,Mobile,36608,07-04-2015,10-04-2015,First Class,Consumer,Furniture,Furnishings,8.96,2,2.7776,0,South,3482
,CA-2015-124688,CC-12610,TEC-PH-10000455,GE 30522EE2,Corey Catlett,United States,Virginia,Springfield,22153,27-08-2015,29-08-2015,First Class,Corporate,Technology,Phones,579.95,5,168.1855,0,South,3483
,CA-2015-124688,CC-12610,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Corey Catlett,United States,Virginia,Springfield,22153,27-08-2015,29-08-2015,First Class,Corporate,Furniture,Furnishings,29.12,4,12.5216,0,South,3484
,CA-2015-124688,CC-12610,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Corey Catlett,United States,Virginia,Springfield,22153,27-08-2015,29-08-2015,First Class,Corporate,Furniture,Tables,1202.94,3,300.735,0,South,3485
,CA-2015-158771,SB-20290,OFF-ST-10000107,Fellowes Super Stor/Drawer,Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Storage,83.25,3,14.985,0,South,3538
,CA-2015-158771,SB-20290,OFF-LA-10001641,Avery 518,Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Labels,9.45,3,4.536,0,South,3539
,CA-2015-158771,SB-20290,OFF-LA-10003121,Avery 506,Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Labels,20.65,5,9.499,0,South,3540
,CA-2015-158771,SB-20290,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Paper,45.36,7,21.7728,0,South,3541
,CA-2015-159184,JC-15775,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",John Castell,United States,Georgia,Macon,31204,14-09-2015,19-09-2015,Standard Class,Consumer,Furniture,Furnishings,142.4,5,52.688,0,South,3623
,CA-2015-159184,JC-15775,OFF-BI-10001890,Avery Poly Binder Pockets,John Castell,United States,Georgia,Macon,31204,14-09-2015,19-09-2015,Standard Class,Consumer,Office Supplies,Binders,7.16,2,3.4368,0,South,3624
,CA-2015-113047,AP-10915,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Arthur Prichep,United States,South Carolina,Rock Hill,29730,24-10-2015,24-10-2015,Same Day,Consumer,Office Supplies,Fasteners,11.85,3,3.792,0,South,3745
,CA-2015-153913,KB-16585,FUR-CH-10000988,Hon Olson Stacker Stools,Ken Black,United States,Florida,Hialeah,33012,16-12-2015,20-12-2015,Second Class,Corporate,Furniture,Chairs,1013.832,9,101.3832,0.2,South,3769
,CA-2015-153913,KB-16585,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Ken Black,United States,Florida,Hialeah,33012,16-12-2015,20-12-2015,Second Class,Corporate,Office Supplies,Fasteners,1.984,2,0.6696,0.2,South,3770
,CA-2015-115357,RF-19735,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Roland Fjeld,United States,South Carolina,Columbia,29203,06-08-2015,11-08-2015,Second Class,Consumer,Technology,Accessories,62.91,3,22.6476,0,South,3773
,US-2015-102715,JK-15370,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Jay Kimmel,United States,Florida,Miami,33180,11-04-2015,13-04-2015,Second Class,Consumer,Office Supplies,Fasteners,6.912,3,2.3328,0.2,South,3774
,US-2015-102715,JK-15370,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Jay Kimmel,United States,Florida,Miami,33180,11-04-2015,13-04-2015,Second Class,Consumer,Technology,Accessories,383.976,3,81.5949,0.2,South,3775
,US-2015-102715,JK-15370,OFF-PA-10000029,Xerox 224,Jay Kimmel,United States,Florida,Miami,33180,11-04-2015,13-04-2015,Second Class,Consumer,Office Supplies,Paper,10.368,2,3.6288,0.2,South,3776
,US-2015-102715,JK-15370,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Jay Kimmel,United States,Florida,Miami,33180,11-04-2015,13-04-2015,Second Class,Consumer,Technology,Accessories,335.944,7,41.993,0.2,South,3777
,US-2015-109162,KE-16420,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Katrina Edelman,United States,Tennessee,Bristol,37620,08-06-2015,12-06-2015,Standard Class,Corporate,Furniture,Chairs,170.352,3,10.647,0.2,South,3842
,CA-2015-152849,DW-13195,OFF-AR-10002833,Newell 322,David Wiener,United States,Tennessee,Knoxville,37918,05-07-2015,12-07-2015,Standard Class,Corporate,Office Supplies,Art,4.368,3,0.3822,0.2,South,3885
,CA-2015-100895,SV-20785,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Stewart Visinsky,United States,Georgia,Roswell,30076,02-06-2015,06-06-2015,Standard Class,Consumer,Office Supplies,Art,8.56,2,2.6536,0,South,3888
,CA-2015-100895,SV-20785,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Stewart Visinsky,United States,Georgia,Roswell,30076,02-06-2015,06-06-2015,Standard Class,Consumer,Technology,Phones,239.97,3,67.1916,0,South,3889
,CA-2015-100895,SV-20785,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Stewart Visinsky,United States,Georgia,Roswell,30076,02-06-2015,06-06-2015,Standard Class,Consumer,Office Supplies,Storage,356.94,2,107.082,0,South,3890
,CA-2015-164910,DM-13345,OFF-AR-10003651,Newell 350,Denise Monton,United States,North Carolina,Asheville,28806,12-11-2015,17-11-2015,Second Class,Corporate,Office Supplies,Art,7.872,3,0.8856,0.2,South,3966
,US-2015-130358,DL-13330,OFF-AR-10002766,Prang Drawing Pencil Set,Denise Leinenbach,United States,North Carolina,Concord,28027,23-06-2015,26-06-2015,First Class,Consumer,Office Supplies,Art,20.016,9,1.7514,0.2,South,4064
,US-2015-130358,DL-13330,OFF-SU-10002522,Acme Kleen Earth Office Shears,Denise Leinenbach,United States,North Carolina,Concord,28027,23-06-2015,26-06-2015,First Class,Consumer,Office Supplies,Supplies,3.104,1,0.3492,0.2,South,4065
,CA-2015-102673,KH-16630,OFF-FA-10003021,Staples,Ken Heidel,United States,North Carolina,Charlotte,28205,01-11-2015,05-11-2015,Standard Class,Corporate,Office Supplies,Fasteners,7.52,5,1.41,0.2,South,4066
,CA-2015-102673,KH-16630,OFF-AR-10000634,Newell 320,Ken Heidel,United States,North Carolina,Charlotte,28205,01-11-2015,05-11-2015,Standard Class,Corporate,Office Supplies,Art,10.272,3,0.8988,0.2,South,4067
,CA-2015-102673,KH-16630,OFF-LA-10001771,Avery 513,Ken Heidel,United States,North Carolina,Charlotte,28205,01-11-2015,05-11-2015,Standard Class,Corporate,Office Supplies,Labels,47.808,12,15.5376,0.2,South,4068
,CA-2015-102673,KH-16630,TEC-PH-10004434,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,Ken Heidel,United States,North Carolina,Charlotte,28205,01-11-2015,05-11-2015,Standard Class,Corporate,Technology,Phones,978.84,9,110.1195,0.2,South,4069
,US-2015-156559,LH-16900,FUR-BO-10000711,"Hon Metal Bookcases, Gray",Lena Hernandez,United States,Arkansas,Jonesboro,72401,19-08-2015,26-08-2015,Standard Class,Consumer,Furniture,Bookcases,638.82,9,172.4814,0,South,4089
,CA-2015-127299,JL-15835,OFF-ST-10003722,Project Tote Personal File,John Lee,United States,North Carolina,Charlotte,28205,19-09-2015,24-09-2015,Standard Class,Consumer,Office Supplies,Storage,67.344,6,7.5762,0.2,South,4128
,CA-2015-127299,JL-15835,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",John Lee,United States,North Carolina,Charlotte,28205,19-09-2015,24-09-2015,Standard Class,Consumer,Technology,Machines,2624.985,3,-944.9946,0.5,South,4129
,CA-2015-128839,TT-21070,OFF-FA-10002280,Advantus Plastic Paper Clips,Ted Trevino,United States,Virginia,Chesapeake,23320,08-09-2015,13-09-2015,Standard Class,Consumer,Office Supplies,Fasteners,45,9,21.6,0,South,4134
,CA-2015-128839,TT-21070,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Ted Trevino,United States,Virginia,Chesapeake,23320,08-09-2015,13-09-2015,Standard Class,Consumer,Technology,Machines,209.97,3,90.2871,0,South,4135
,CA-2015-128846,RS-19765,TEC-PH-10003273,AT&T TR1909W,Roland Schwarz,United States,South Carolina,Columbia,29203,07-04-2015,12-04-2015,Standard Class,Corporate,Technology,Phones,629.95,5,163.787,0,South,4177
,CA-2015-128846,RS-19765,OFF-PA-10000100,Xerox 1945,Roland Schwarz,United States,South Carolina,Columbia,29203,07-04-2015,12-04-2015,Standard Class,Corporate,Office Supplies,Paper,122.97,3,60.2553,0,South,4178
,CA-2015-166457,PF-19120,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Peter Fuller,United States,Kentucky,Richmond,40475,05-05-2015,09-05-2015,Second Class,Consumer,Office Supplies,Paper,9.42,3,4.239,0,South,4212
,CA-2015-166457,PF-19120,OFF-AR-10003651,Newell 350,Peter Fuller,United States,Kentucky,Richmond,40475,05-05-2015,09-05-2015,Second Class,Consumer,Office Supplies,Art,6.56,2,1.9024,0,South,4213
,CA-2015-166457,PF-19120,OFF-PA-10001363,Xerox 1933,Peter Fuller,United States,Kentucky,Richmond,40475,05-05-2015,09-05-2015,Second Class,Consumer,Office Supplies,Paper,24.56,2,11.5432,0,South,4214
,CA-2015-117016,SC-20095,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Sanjit Chand,United States,Florida,Margate,33063,04-03-2015,09-03-2015,Standard Class,Consumer,Office Supplies,Art,15.552,3,2.3328,0.2,South,4422
,CA-2015-146885,EB-13840,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Ellis Ballard,United States,Virginia,Richmond,23223,30-05-2015,05-06-2015,Standard Class,Corporate,Office Supplies,Paper,13.62,3,6.129,0,South,4647
,CA-2015-152562,JO-15145,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Jack O'Briant,United States,Kentucky,Richmond,40475,01-11-2015,08-11-2015,Standard Class,Corporate,Office Supplies,Storage,69.52,2,19.4656,0,South,4828
,CA-2015-152562,JO-15145,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Jack O'Briant,United States,Kentucky,Richmond,40475,01-11-2015,08-11-2015,Standard Class,Corporate,Office Supplies,Art,5.64,3,1.6356,0,South,4829
,US-2015-155817,SL-20155,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Sara Luxemburg,United States,North Carolina,Durham,27707,03-10-2015,09-10-2015,Standard Class,Home Office,Office Supplies,Storage,61.568,2,4.6176,0.2,South,4877
,US-2015-155817,SL-20155,OFF-AR-10002335,DIXON Oriole Pencils,Sara Luxemburg,United States,North Carolina,Durham,27707,03-10-2015,09-10-2015,Standard Class,Home Office,Office Supplies,Art,6.192,3,0.4644,0.2,South,4878
,CA-2015-156006,TM-21010,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Tamara Manning,United States,Mississippi,Jackson,39212,30-04-2015,02-05-2015,Second Class,Consumer,Technology,Accessories,47.79,3,16.2486,0,South,5005
,CA-2015-116568,BM-11785,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Bryan Mills,United States,Florida,Deltona,32725,14-12-2015,20-12-2015,Standard Class,Consumer,Furniture,Chairs,186.304,4,13.9728,0.2,South,5106
,CA-2015-149538,KB-16585,OFF-ST-10004180,Safco Commercial Shelving,Ken Black,United States,Louisiana,Lafayette,70506,04-04-2015,08-04-2015,Standard Class,Corporate,Office Supplies,Storage,232.55,5,9.302,0,South,5121
,CA-2015-149538,KB-16585,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Ken Black,United States,Louisiana,Lafayette,70506,04-04-2015,08-04-2015,Standard Class,Corporate,Technology,Accessories,99.98,2,42.9914,0,South,5122
,CA-2015-149538,KB-16585,OFF-PA-10003797,Xerox 209,Ken Black,United States,Louisiana,Lafayette,70506,04-04-2015,08-04-2015,Standard Class,Corporate,Office Supplies,Paper,19.44,3,9.3312,0,South,5123
,CA-2015-149538,KB-16585,OFF-PA-10002195,Xerox 1966,Ken Black,United States,Louisiana,Lafayette,70506,04-04-2015,08-04-2015,Standard Class,Corporate,Office Supplies,Paper,12.96,2,6.3504,0,South,5124
,CA-2015-101560,CS-12250,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Chris Selesnick,United States,South Carolina,Columbia,29203,28-11-2015,01-12-2015,Second Class,Corporate,Furniture,Furnishings,397.6,5,43.736,0,South,5193
,CA-2015-101560,CS-12250,OFF-PA-10001363,Xerox 1933,Chris Selesnick,United States,South Carolina,Columbia,29203,28-11-2015,01-12-2015,Second Class,Corporate,Office Supplies,Paper,85.96,7,40.4012,0,South,5194
,CA-2015-101560,CS-12250,OFF-AR-10004757,Crayola Colored Pencils,Chris Selesnick,United States,South Carolina,Columbia,29203,28-11-2015,01-12-2015,Second Class,Corporate,Office Supplies,Art,13.12,4,4.3296,0,South,5195
,CA-2015-101560,CS-12250,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Chris Selesnick,United States,South Carolina,Columbia,29203,28-11-2015,01-12-2015,Second Class,Corporate,Office Supplies,Binders,45.66,3,22.3734,0,South,5196
,CA-2015-115084,LS-17200,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Luke Schmidt,United States,Arkansas,Texarkana,71854,18-10-2015,22-10-2015,Standard Class,Corporate,Furniture,Chairs,605.34,6,145.2816,0,South,5234
